3572,"12X271","EAST BRONX ACADEMY FOR THE FUTURE",2005,"4 Year August",80,47,4,18,25,17,11,NULL,-73.8877,40.8368
3585,"12X278","PEACE AND DIVERSITY ACADEMY",2005,"4 Year August",31,17,0,17,0,4,10,NULL,-73.8972,40.8275
3611,"12X480","BRONX REGIONAL HIGH SCHOOL",2005,"4 Year August",119,29,0,13,16,74,11,NULL,-73.8986,40.8236
3633,"12X550","HIGH SCHOOL OF WORLD CULTURES",2005,"4 Year August",91,73,6,39,28,12,2,NULL,-73.8786,40.8318
3655,"12X680","BRONX COALITION COMMUNITY HIGH SCHOOL",2005,"4 Year August",107,53,2,31,20,35,16,NULL,-73.8781,40.832
3677,"12X682","FANNIE LOU HAMER FREEDOM SCHOOL",2005,"4 Year August",105,69,0,58,11,23,8,NULL,-73.8859,40.8309
3699,"12X684","WINGS ACADEMY",2005,"4 Year August",122,90,5,63,22,18,11,NULL,-73.8752,40.8415
3721,"12X690","MONROE ACADEMY FOR BUSINESS/LAW",2005,"4 Year August",140,74,7,35,32,30,27,NULL,-73.8782,40.8321
3743,"12X692","MONROE ACADEMY FOR VISUAL ARTS & DESIGN",2005,"4 Year August",118,48,3,30,15,52,10,NULL,-73.8785,40.8317
3765,"13K265","DR SUSAN S MCKINNEY SECONDARY SCHOOL OF THE ARTS",2005,"4 Year August",100,54,0,44,10,33,9,NULL,-73.976,40.6968
3775,"13K350","THE URBAN ASSEMBLY SCHOOL OF MUSIC AND ART AT WATE",2005,"4 Year August",91,67,0,41,26,14,8,NULL,-73.9848,40.6974
3803,"13K419","SCIENCE SKILLS CENTER HIGH SCHOOL AT WATERS EDGE",2005,"4 Year August",243,176,23,123,30,44,17,NULL,-73.9845,40.6974
3825,"13K430","BROOKLYN TECHNICAL HIGH SCHOOL",2005,"4 Year August",1011,959,858,100,1,45,4,NULL,-73.9766,40.6888
3847,"13K439","BROOKLYN INTERNATIONAL HIGH SCHOOL AT WATERS EDGE",2005,"4 Year August",87,79,0,54,25,6,2,NULL,-73.9848,40.6973
3860,"13K483","URBAN ASSEMBLY SCHOOL FOR LAW AND JUSTICE",2005,"4 Year August",104,91,0,62,29,11,1,NULL,-73.9884,40.6945
3882,"13K499","ACORN COMMUNITY HIGH SCHOOL",2005,"4 Year August",172,113,12,73,28,35,13,NULL,-73.9618,40.6786
3901,"13K509","FREEDOM ACADEMY HIGH SCHOOL",2005,"4 Year August",65,31,2,23,6,30,2,NULL,-73.9867,40.6983
3923,"13K553","BROOKLYN ACADEMY HIGH SCHOOL",2005,"4 Year August",64,24,0,6,18,33,6,NULL,-73.9474,40.6847
3945,"13K575","BEDFORD STUYVESANT PREP HIGH SCHOOL",2005,"4 Year August",52,21,0,12,9,26,4,NULL,-73.9478,40.6847
3961,"13K595","BEDFORD ACADEMY HIGH SCHOOL",2005,"4 Year August",77,74,55,17,2,3,0,NULL,-73.954,40.6855
3983,"13K605","GEORGE WESTINGHOUSE CAREER & TECHNICAL ED HIGH SCH",2005,"4 Year August",169,109,7,17,85,35,15,NULL,-73.9856,40.6952
3995,"13K616","BROOKLYN HIGH SCHOOL FOR LEADERSHIP AND COMMUNITY",2005,"4 Year August",50,0,0,0,0,48,2,NULL,-73.9586,40.6924
4017,"13K670","BENJAMIN BANNEKER ACADEMY",2005,"4 Year August",246,240,134,102,4,2,3,NULL,-73.969,40.6954
4030,"14K071","JUAN MOREL CAMPOS SECONDARY SCHOOL",2005,"4 Year August",94,56,3,34,19,25,7,NULL,-73.9538,40.7037
4040,"14K322","FOUNDATIONS ACADEMY",2005,"4 Year August",94,72,1,52,19,18,1,NULL,-73.9469,40.6969
4080,"14K474","PROGRESS HIGH SCHOOL FOR PROFESSIONAL CAREERS",2005,"4 Year August",220,149,3,81,65,46,23,NULL,-73.9397,40.7118
4102,"14K477","SCHOOL FOR LEGAL STUDIES",2005,"4 Year August",162,99,5,44,50,42,19,NULL,-73.9392,40.712
4124,"14K478","HIGH SCHOOL OF ENTERPRISE, BUSINESS & TECHNOLOGY",2005,"4 Year August",168,156,73,39,44,8,2,NULL,-73.9386,40.7121
4137,"14K488","BROOKLYN PREPARATORY HIGH SCHOOL",2005,"4 Year August",84,65,3,45,17,14,1,NULL,-73.9553,40.7157
4150,"14K558","WILLIAMSBURG HIGH SCHOOL FOR ARCHITECTURE AND DESI",2005,"4 Year August",80,62,3,51,8,8,7,NULL,-73.955,40.7155
4163,"14K561","WILLIAMSBURG PREPARATORY SCHOOL",2005,"4 Year August",103,90,23,62,5,8,5,NULL,-73.9546,40.7152
4187,"14K610","AUTOMOTIVE HIGH SCHOOL",2005,"4 Year August",215,121,0,52,69,52,26,NULL,-73.9533,40.7223
4218,"14K685","EL PUENTE ACADEMY FOR PEACE AND JUSTICE",2005,"4 Year August",31,23,0,0,23,4,1,NULL,-73.9559,40.7054
4240,"15K429","BROOKLYN SCHOOL FOR GLOBAL STUDIES",2005,"4 Year August",107,64,0,40,24,24,6,NULL,-73.9936,40.6853
4250,"15K448","BROOKLYN SECONDARY SCHOOL FOR COLLABORATIVE STUDIE",2005,"4 Year August",79,69,0,52,17,5,3,NULL,-74.0018,40.6797
4275,"15K462","SECONDARY SCHOOL FOR LAW",2005,"4 Year August",83,62,11,34,17,15,2,NULL,-73.9789,40.6696
4294,"15K463","SECONDARY SCHOOL FOR JOURNALISM",2005,"4 Year August",88,59,7,25,27,22,6,NULL,-73.9791,40.6694
4316,"15K464","SECONDARY SCHOOL FOR RESEARCH",2005,"4 Year August",84,57,8,25,24,21,3,NULL,-73.9786,40.6694
4338,"15K497","SCHOOL FOR INTERNATIONAL STUDIES",2005,"4 Year August",68,46,5,30,11,11,9,NULL,-73.9932,40.6851
4360,"15K519","COBBLE HILL SCHOOL OF AMERICAN STUDIES",2005,"4 Year August",155,100,3,43,54,21,14,NULL,-73.991,40.6847
4382,"15K520","PACIFIC HIGH SCHOOL",2005,"4 Year August",69,15,0,6,9,38,14,NULL,-73.9892,40.6899
4401,"15K529","WEST BROOKLYN COMMUNITY HIGH SCHOOL",2005,"4 Year August",96,22,0,12,10,57,15,NULL,-73.9926,40.6428
4423,"15K530","METROPOLITAN CORPORATE ACADEMY HIGH SCHOOL",2005,"4 Year August",84,40,2,20,18,27,11,NULL,-73.9803,40.6866
4445,"15K656","BROOKLYN HIGH SCHOOL OF THE ARTS",2005,"4 Year August",154,125,18,69,38,25,4,NULL,-73.9803,40.684
4467,"15K698","SOUTH BROOKLYN COMMUNITY HIGH SCHOOL",2005,"4 Year August",63,10,0,1,9,47,4,NULL,-74.0142,40.6778
4477,"16K393","FREDERICK DOUGLASS ACADEMY IV SECONDARY SCHOOL",2005,"4 Year August",72,67,4,52,11,3,2,NULL,-73.9317,40.6918
4499,"16K455","BOYS AND GIRLS HIGH SCHOOL",2005,"4 Year August",815,364,14,225,125,278,98,NULL,-73.9316,40.6789
4521,"16K498","ACORN HIGH SCHOOL FOR SOCIAL JUSTICE",2005,"4 Year August",132,90,13,49,28,8,18,NULL,-73.9208,40.6885
4593,"17K489","W E B DUBOIS ACADEMIC HIGH SCHOOL",2005,"4 Year August",114,27,0,8,19,63,20,NULL,-73.9551,40.6695
4606,"17K524","INTERNATIONAL HIGH SCHOOL AT PROSPECT HEIGHTS",2005,"4 Year August",102,62,0,29,33,29,7,NULL,-73.9614,40.6701
4619,"17K528","HIGH SCHOOL FOR GLOBAL CITIZENSHIP (THE)",2005,"4 Year August",101,59,5,40,14,31,8,NULL,-73.961,40.6701
4632,"17K531","SCHOOL FOR HUMAN RIGHTS (THE)",2005,"4 Year August",55,42,0,21,21,8,5,NULL,-73.9432,40.6595
4645,"17K533","SCHOOL FOR DEMOCRACY AND LEADERSHIP",2005,"4 Year August",57,45,0,21,24,8,3,NULL,-73.9431,40.6592
4658,"17K537","HIGH SCHOOL FOR YOUTH AND COMMUNITY DEVELOPMENT",2005,"4 Year August",118,58,0,23,35,30,26,NULL,-73.9582,40.6497
4671,"17K539","HIGH SCHOOL FOR SERVICE AND LEARNING AT ERASMUS",2005,"4 Year August",111,87,13,51,23,12,10,NULL,-73.9582,40.6499
4687,"17K543","SCIENCE, TECH & RESEARCH HIGH SCHOOL AT ERASMUS",2005,"4 Year August",90,89,14,67,8,1,0,NULL,-73.9579,40.6493
4703,"17K544","INTERNATIONAL ARTS BUSINESS SCHOOL",2005,"4 Year August",96,59,4,31,24,28,7,NULL,-73.9431,40.6588
4719,"17K546","HS FOR PUBLIC SERVICE-HEROES OF TOMORROW",2005,"4 Year August",94,92,11,73,8,1,0,NULL,-73.9431,40.6584
4735,"17K547","BROOKLYN ACADEMY OF SCIENCE AND THE ENVIRONMENT",2005,"4 Year August",112,83,12,51,20,23,5,NULL,-73.9614,40.6698
4751,"17K548","BROOKLYN SCHOOL FOR MUSIC & THEATER",2005,"4 Year August",98,80,13,44,23,15,3,NULL,-73.9611,40.6698
4773,"17K568","BROWNSVILLE ACADEMY HIGH SCHOOL",2005,"4 Year August",86,17,0,6,11,62,7,NULL,-73.9239,40.6663
4795,"17K590","MEDGAR EVERS COLLEGE PREPERATORY SCHOOL",2005,"4 Year August",162,153,55,92,6,7,2,NULL,-73.9513,40.667
4817,"17K600","CLARA BARTON HIGH SCHOOL",2005,"4 Year August",489,346,19,218,109,90,34,NULL,-73.9604,40.67
4839,"17K625","PAUL ROBESON HIGH SCHOOL",2005,"4 Year August",322,130,5,32,93,146,25,NULL,-73.9391,40.6758
4861,"18K415","SAMUEL J. TILDEN HIGH SCHOOL",2005,"4 Year August",336,137,12,54,71,122,55,NULL,-73.9222,40.6481
4881,"18K500","CANARSIE HIGH SCHOOL",2005,"4 Year August",577,237,11,82,144,209,93,NULL,-73.8985,40.6405
4903,"18K515","SOUTH SHORE HIGH SCHOOL",2005,"4 Year August",257,101,2,30,69,70,76,NULL,-73.9174,40.6332
4924,"18K578","BROOKLYN BRIDGE ACADEMY",2005,"4 Year August",84,12,0,4,8,58,8,NULL,-73.9166,40.6339
4936,"18K635","OLYMPUS ACADEMY",2005,"4 Year August",59,2,0,2,0,52,5,NULL,-73.8985,40.6459
4966,"19K409","EAST NEW YORK FAMILY ACADEMY",2005,"4 Year August",62,54,13,32,9,5,3,NULL,-73.8867,40.6613
4988,"19K420","FRANKLIN K LANE HIGH SCHOOL",2005,"4 Year August",632,242,27,106,109,239,121,NULL,-73.8688,40.6934
5010,"19K502","FDNY HIGH SCHOOL FOR FIRE AND LIFE SAFETY",2005,"4 Year August",102,58,0,16,42,23,16,NULL,-73.895,40.667
5023,"19K504","HIGH SCHOOL FOR CIVIL RIGHTS",2005,"4 Year August",95,60,2,40,18,21,10,NULL,-73.8949,40.6667
5036,"19K507","PERFORMING ARTS AND TECHNOLOGY HIGH SCHOOL",2005,"4 Year August",94,66,0,47,19,21,5,NULL,-73.8953,40.667
5049,"19K510","WORLD ACADEMY FOR TOTAL COMMUNITY HEALTH",2005,"4 Year August",81,53,4,22,27,17,9,NULL,-73.8952,40.6667
5073,"19K615","TRANSIT TECH CAREER AND TECHNICAL EDUCATION",2005,"4 Year August",381,273,107,103,63,62,26,NULL,-73.8759,40.6786
5101,"19K660","W H MAXWELL CAREER AND TECHNICAL EDUCATION HIGH SC",2005,"4 Year August",237,104,4,38,62,58,46,NULL,-73.896,40.6739
5123,"20K445","NEW UTRECHT HIGH SCHOOL",2005,"4 Year August",740,500,157,248,95,173,50,NULL,-74.003,40.6133
5145,"20K485","HIGH SCHOOL OF TELECOMMUNICATIONS ARTS AND TECHNOL",2005,"4 Year August",279,223,128,70,25,26,15,NULL,-74.0233,40.6368
5167,"20K490","FORT HAMILTON HIGH SCHOOL",2005,"4 Year August",1044,675,186,334,155,182,159,NULL,-74.0394,40.6272
5189,"20K505","FRANKLIN D ROOSEVELT HIGH SCHOOL",2005,"4 Year August",840,437,136,209,92,215,179,NULL,-73.9818,40.6209
5199,"21K337","INTERNATIONAL HIGH SCHOOL AT LAFAYETTE",2005,"4 Year August",57,54,0,23,31,0,3,NULL,-73.9864,40.5936
5209,"21K344","RACHEL CARSON HIGH SCHOOL FOR COASTAL STUDIES",2005,"4 Year August",92,68,17,49,2,18,5,NULL,-73.9719,40.5823
5219,"21K348","HIGH SCHOOL OF SPORTS MANAGEMENT",2005,"4 Year August",65,53,13,31,9,10,1,NULL,-73.9859,40.594
5241,"21K400","LAFAYETTE HIGH SCHOOL",2005,"4 Year August",212,109,22,47,40,51,38,NULL,-73.9862,40.5934
5261,"21K410","ABRAHAM LINCOLN HIGH SCHOOL",2005,"4 Year August",639,392,113,193,86,145,77,NULL,-73.9681,40.5819
5283,"21K525","EDWARD R MURROW HIGH SCHOOL",2005,"4 Year August",879,649,296,300,53,147,61,NULL,-73.9592,40.6202
5305,"21K540","JOHN DEWEY HIGH SCHOOL",2005,"4 Year August",637,377,121,199,57,168,67,NULL,-73.9818,40.5879
5331,"21K620","WILLIAM E GRADY CAREER AND TECHNICAL EDUCATION HIG",2005,"4 Year August",263,132,5,92,35,85,39,NULL,-73.9634,40.5829
5353,"21K690","BROOKLYN STUDIO SECONDARY SCHOOL",2005,"4 Year August",134,87,20,52,15,25,15,NULL,-73.9947,40.605
5366,"21K728","LIBERATION DIPLOMA PLUS",2005,"4 Year August",71,32,0,15,17,34,3,NULL,-73.9857,40.5771
5388,"22K405","MIDWOOD HIGH SCHOOL",2005,"4 Year August",793,686,371,226,89,74,23,NULL,-73.9523,40.6328
5410,"22K425","JAMES MADISON HIGH SCHOOL",2005,"4 Year August",925,654,233,322,99,136,127,NULL,-73.9481,40.6099
5432,"22K495","SHEEPSHEAD BAY HIGH SCHOOL",2005,"4 Year August",670,379,33,154,192,129,134,NULL,-73.9369,40.5936
5454,"22K535","LEON M GOLDSTEIN HIGH SCHOOL FOR THE SCIENCES",2005,"4 Year August",213,184,107,57,20,22,5,NULL,-73.9351,40.5803
5476,"22K555","BROOKLYN COLLEGE ACADEMY",2005,"4 Year August",124,119,19,85,15,5,0,NULL,-73.9532,40.6305
5495,"23K493","BROOKLYN COLLEGIATE-A COLLEGE BOARD SCHOOL",2005,"4 Year August",62,49,1,26,22,9,1,NULL,-73.9135,40.6744
5508,"23K514","FREDERICK DOUGLAS ACADEMY VII HIGH SCHOOL",2005,"4 Year August",93,74,13,36,25,16,1,NULL,-73.9122,40.6656
5518,"23K643","BROOKLYN DEMOCRACY ACADEMY",2005,"4 Year August",56,4,0,3,1,48,4,NULL,-73.9069,40.6558
5540,"23K645","EBC/ENY HIGH SCHOOL FOR PUBLIC SAFETY",2005,"4 Year August",101,50,1,24,25,23,24,NULL,-73.9042,40.6779
5550,"23K646","ASPIRATIONS DIPLOMA PLUS HIGH SCHOOL",2005,"4 Year August",53,4,0,2,2,44,4,NULL,-73.904,40.6774
5560,"23K647","METROPOLITAN DIPLOMA PLUS HIGH SCHOOL",2005,"4 Year August",55,6,0,5,1,46,2,NULL,-73.9065,40.6559
5579,"23K697","TEACHERS PREPERATORY HIGH SCHOOL",2005,"4 Year August",121,91,19,53,19,21,5,NULL,-73.9119,40.6656
5589,"24Q264","ACADEMY OF FINANCE AND ENTERPRISE",2005,"4 Year August",84,73,27,43,3,9,2,NULL,-73.937,40.7443
5599,"24Q267","HIGH SCHOOL OF APPLIED COMMUNICATIONS",2005,"4 Year August",113,92,17,40,35,18,2,NULL,-73.9369,40.7446
5629,"24Q455","NEWTOWN HIGH SCHOOL",2005,"4 Year August",880,484,124,147,213,192,170,NULL,-73.8743,40.7409
5651,"24Q485","GROVER CLEVELAND HIGH SCHOOL",2005,"4 Year August",807,446,68,145,233,167,160,NULL,-73.909,40.7115
5673,"24Q520","MIDDLE COLLEGE HIGH SCHOOL AT LAGUARDIA",2005,"4 Year August",44,31,0,31,0,6,5,NULL,-73.9333,40.7433
5695,"24Q530","INTERNATIONAL HIGH SCHOOL AT LAGUARDIA",2005,"4 Year August",95,70,0,66,4,18,7,NULL,-73.935,40.7445
5717,"24Q550","HIGH SCHOOL FOR ARTS AND BUSINESS",2005,"4 Year August",172,118,26,75,17,35,16,NULL,-73.8534,40.7376
5739,"24Q560","ROBERT F WAGNER JR SECONDARY SCHOOL-ARTS AND TECHN",2005,"4 Year August",86,65,3,43,19,12,6,NULL,-73.9363,40.7427
5761,"24Q600","QUEENS VOCATIONAL AND TECHNICAL HIGH SCHOOL",2005,"4 Year August",277,205,26,112,67,48,19,NULL,-73.928,40.7419
5783,"24Q610","AVIATION CAREER AND TECHNICAL HIGH SCHOOL",2005,"4 Year August",459,302,108,160,34,149,7,NULL,-73.9294,40.7435
5795,"24Q744","VOYAGES PREPARATORY",2005,"4 Year August",71,3,0,2,1,60,8,NULL,-73.8714,40.7431
5808,"25Q263","FLUSHING INTERNATIONAL HIGH SCHOOL",2005,"4 Year August",99,63,0,37,26,29,7,NULL,-73.8185,40.7602
5842,"25Q425","JOHN BOWNE HIGH SCHOOL",2005,"4 Year August",699,393,57,208,128,145,118,NULL,-73.8243,40.7386
5864,"25Q460","FLUSHING HIGH SCHOOL",2005,"4 Year August",559,320,53,204,63,91,108,NULL,-73.8267,40.7652
5886,"25Q525","TOWNSEND HARRIS HIGH SCHOOL",2005,"4 Year August",251,250,249,1,0,1,0,NULL,-73.8214,40.7347
5908,"25Q540","QUEENS ACADEMY HIGH SCHOOL",2005,"4 Year August",56,27,1,16,10,2,26,NULL,-73.8283,40.7656
5930,"25Q670","ROBERT F KENNEDY COMMUNITY HIGH SCHOOL",2005,"4 Year August",112,87,18,55,14,17,7,NULL,-73.8111,40.7253
5943,"25Q792","NORTH QUEENS COMMUNITY HIGH SCHOOL",2005,"4 Year August",106,16,0,9,7,77,6,NULL,-73.8195,40.7207
5965,"26Q415","BENJAMIN N CARDOZO HIGH SCHOOL",2005,"4 Year August",1013,815,383,339,93,119,55,NULL,-73.7561,40.7518
5987,"26Q430","FRANCIS LEWIS HIGH SCHOOL",2005,"4 Year August",1134,931,456,291,184,153,27,NULL,-73.7935,40.7408
6009,"26Q435","MARTIN VAN BUREN HIGH SCHOOL",2005,"4 Year August",678,486,70,300,116,108,50,NULL,-73.739,40.7335
6031,"26Q495","BAYSIDE HIGH SCHOOL",2005,"4 Year August",1085,888,581,275,32,118,56,NULL,-73.7808,40.7715
6050,"26Q566","QUEENS HIGH SCHOOL OF TEACHING, LIBERAL ARTS AND S",2005,"4 Year August",269,232,36,119,77,26,8,NULL,-73.729,40.7444
6063,"27Q260","FREDERICK DOUGLAS ACADEMY VI HIGH SCHOOL",2005,"4 Year August",85,69,0,48,21,14,2,NULL,-73.7632,40.6014
6076,"27Q262","CHANNEL VIEW SCHOOL FOR RESEARCH",2005,"4 Year August",68,64,14,42,8,1,3,NULL,-73.8234,40.5865
6100,"27Q400","AUGUST MARTIN HIGH SCHOOL",2005,"4 Year August",388,192,4,76,112,87,85,NULL,-73.7831,40.675
6122,"27Q410","BEACH CHANNEL HIGH SCHOOL",2005,"4 Year August",427,211,6,152,53,96,83,NULL,-73.8229,40.5865
6144,"27Q465","FAR ROCKAWAY HIGH SCHOOL",2005,"4 Year August",232,116,1,35,80,53,55,NULL,-73.7628,40.6014
6166,"27Q475","RICHMOND HILL HIGH SCHOOL",2005,"4 Year August",941,459,37,207,215,220,200,NULL,-73.8335,40.695
6188,"27Q480","JOHN ADAMS HIGH SCHOOL",2005,"4 Year August",799,403,33,224,146,214,135,NULL,-73.8365,40.679
6220,"28Q440","FOREST HILLS HIGH SCHOOL",2005,"4 Year August",946,793,266,314,213,71,60,NULL,-73.8449,40.7297
6242,"28Q470","JAMAICA HIGH SCHOOL",2005,"4 Year August",462,247,37,141,69,112,82,NULL,-73.7977,40.7143
6264,"28Q505","HILLCREST HIGH SCHOOL",2005,"4 Year August",869,597,55,271,271,134,113,NULL,-73.8024,40.7095
6286,"28Q620","THOMAS A EDISON CAREER AND TECHNICAL HIGH SCHOOL",2005,"4 Year August",624,556,199,327,30,34,22,NULL,-73.7988,40.7162
6308,"28Q680","QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL",2005,"4 Year August",111,105,79,23,3,3,2,NULL,-73.8063,40.7187
6327,"28Q687","QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEG",2005,"4 Year August",92,91,85,6,0,0,1,NULL,-73.7983,40.7009
6343,"28Q690","HS FOR LAW ENFORCEMENT AND PUBLIC SAFETY",2005,"4 Year August",104,83,7,55,21,17,2,NULL,-73.7835,40.6861
6355,"29Q248","QUEENS PREPARATORY ACADEMY",2005,"4 Year August",92,79,7,62,10,10,3,NULL,-73.7576,40.6679
6365,"29Q259","PATHWAYS COLLEGE PREPARATORY SCHOOL",2005,"4 Year August",57,43,0,38,5,9,5,NULL,-73.7528,40.7055
6378,"29Q265","EXCELSIOR PREPARATORTY HIGH SCHOOL",2005,"4 Year August",97,77,6,62,9,16,3,NULL,-73.7583,40.668
6400,"29Q272","GEORGE WASHINGTON CARVER HIGH SCHOOL FOR THE SCIEN",2005,"4 Year August",79,60,17,34,9,17,0,NULL,-73.7582,40.6685
6437,"29Q492","MATH/SCIENCE RESEARCH AND TECHNOLOGY MAGNET HS",2005,"4 Year August",105,65,14,30,21,26,12,NULL,-73.7461,40.6982
6459,"29Q494","LAW, GOVERNMENT AND COMMUNITY SERVICE HIGH SCHOOL",2005,"4 Year August",109,82,18,55,9,9,10,NULL,-73.7455,40.6984
6481,"29Q496","BUSINESS/COMPUTER APPLICATIONS & ENTREPRENEURSHIP",2005,"4 Year August",107,63,5,35,23,31,9,NULL,-73.7467,40.6981
6503,"29Q498","HUMANITIES AND ARTS MAGNET HIGH SCHOOL",2005,"4 Year August",107,89,6,65,18,8,4,NULL,-73.7462,40.6986
6525,"30Q445","WILLIAM CULLEN BRYANT HIGH SCHOOL",2005,"4 Year August",824,480,134,247,99,171,129,NULL,-73.9105,40.7579
6547,"30Q450","LONG ISLAND CITY HIGH SCHOOL",2005,"4 Year August",849,497,114,329,54,219,104,NULL,-73.9333,40.7657
6569,"30Q501","FRANK SINATRA SCHOOL OF THE ARTS HIGH SCHOOL",2005,"4 Year August",162,157,61,85,11,5,0,NULL,-73.925,40.7563
6585,"30Q502","INFORMATION TECHNOLOGY HIGH SCHOOL",2005,"4 Year August",231,138,20,96,22,37,44,NULL,-73.9468,40.7486
6607,"30Q555","NEWCOMERS HIGH SCHOOL",2005,"4 Year August",232,152,41,83,28,52,20,NULL,-73.9369,40.7515
6629,"30Q575","ACADEMY OF AMERICAN STUDIES",2005,"4 Year August",118,100,43,52,5,12,2,NULL,-73.9375,40.7512
6648,"30Q580","BACCALAUREATE SCHOOL FOR GLOBAL EDUCATION",2005,"4 Year August",65,65,23,40,2,0,0,NULL,-73.9269,40.755
6658,"31R047","CSI HIGH SCHOOL FOR INTERNATIONAL STUDIES",2005,"4 Year August",93,90,18,60,12,3,0,NULL,-74.1587,40.5823
6680,"31R080","THE MICHAEL J PETRIDES SCHOOL",2005,"4 Year August",111,108,44,48,16,2,0,NULL,-74.1053,40.6085
6702,"31R440","NEW DORP HIGH SCHOOL",2005,"4 Year August",544,370,80,192,98,85,52,NULL,-74.1073,40.5698
6724,"31R445","PORT RICHMOND HIGH SCHOOL",2005,"4 Year August",566,331,55,179,97,117,53,NULL,-74.1422,40.6346
6746,"31R450","CURTIS HIGH SCHOOL",2005,"4 Year August",680,495,140,288,67,114,55,NULL,-74.0818,40.645
6768,"31R455","TOTTENVILLE HIGH SCHOOL",2005,"4 Year August",921,783,289,341,153,58,60,NULL,-74.1924,40.5278
6790,"31R460","SUSAN E WAGNER HIGH SCHOOL",2005,"4 Year August",865,622,166,284,172,119,51,NULL,-74.1245,40.5974
6812,"31R470","CONCORD HIGH SCHOOL",2005,"4 Year August",69,24,0,10,14,30,8,NULL,-74.0869,40.6109
6834,"31R600","RALPH R MCKEE CAREER AND TECHNICAL HIGH SCHOOL",2005,"4 Year August",164,103,44,22,37,35,11,NULL,-74.0794,40.643
6856,"31R605","STATEN ISLAND TECHNICAL HIGH SCHOOL",2005,"4 Year August",224,224,221,3,0,0,0,NULL,-74.1157,40.568
6890,"32K545","EBC HIGH SCHOOL FOR PUBLIC SERVICE",2005,"4 Year August",150,96,19,25,52,40,11,NULL,-73.9293,40.6947
6906,"32K549","BUSHWICK SCHOOL FOR SOCIAL JUSTICE",2005,"4 Year August",102,66,3,32,31,18,17,NULL,-73.9118,40.6972
6922,"32K552","ACADEMY OF URBAN PLANNING",2005,"4 Year August",106,68,1,23,44,22,13,NULL,-73.9117,40.6968
6938,"32K554","ALL CITY LEADERSHIP SECONDARY SCHOOL",2005,"4 Year August",46,37,4,19,14,9,0,NULL,-73.9139,40.6975
6954,"32K556","BUSHWICK LEADERS HS FOR ACADEMIC EXCELLENCE",2005,"4 Year August",103,69,1,27,41,21,6,NULL,-73.9276,40.6952
6976,"32K564","BUSHWICK COMMUNITY HIGH SCHOOL",2005,"4 Year August",140,8,0,5,3,80,49,NULL,-73.9152,40.6958
