id,dbn,school_name,cohort_year,cohort_category,students,grads,regents,adv_regents,local,enrolled,dropouts,address,long,lat
2979,"10X433","HIGH SCHOOL FOR TEACHING AND THE PROFESSIONS",2005,"6 Year",126,82,3,43,36,4,32,NULL,-73.8974,40.8708
2980,"10X433","HIGH SCHOOL FOR TEACHING AND THE PROFESSIONS",2006,"4 Year June",134,88,1,55,32,14,30,NULL,-73.8974,40.8708
2981,"10X433","HIGH SCHOOL FOR TEACHING AND THE PROFESSIONS",2006,"4 Year August",134,90,1,55,34,13,29,NULL,-73.8974,40.8708
2982,"10X433","HIGH SCHOOL FOR TEACHING AND THE PROFESSIONS",2006,"5 Year June",141,95,1,60,34,3,40,NULL,-73.8974,40.8708
2983,"10X433","HIGH SCHOOL FOR TEACHING AND THE PROFESSIONS",2006,"5 Year August",141,95,1,60,34,3,40,NULL,-73.8974,40.8708
2984,"10X433","HIGH SCHOOL FOR TEACHING AND THE PROFESSIONS",2007,"4 Year June",120,84,6,65,13,16,19,NULL,-73.8974,40.8708
2985,"10X433","HIGH SCHOOL FOR TEACHING AND THE PROFESSIONS",2007,"4 Year August",120,85,6,66,13,15,19,NULL,-73.8974,40.8708
2986,"10X434","BELMONT PREP HIGH SCHOOL",2002,"4 Year June",86,47,0,23,25,25,9,NULL,-73.888,40.8595
2987,"10X434","BELMONT PREP HIGH SCHOOL",2002,"5 Year",86,59,0,26,34,10,12,NULL,-73.888,40.8595
2988,"10X434","BELMONT PREP HIGH SCHOOL",2002,"6 Year",86,63,0,26,38,3,15,NULL,-73.888,40.8595
2989,"10X434","BELMONT PREP HIGH SCHOOL",2003,"4 Year June",86,37,3,14,20,29,18,NULL,-73.888,40.8595
2990,"10X434","BELMONT PREP HIGH SCHOOL",2003,"5 Year",86,47,3,16,28,10,27,NULL,-73.888,40.8595
2991,"10X434","BELMONT PREP HIGH SCHOOL",2003,"6 Year",86,51,3,17,31,1,30,NULL,-73.888,40.8595
2992,"10X434","BELMONT PREP HIGH SCHOOL",2004,"4 Year June",88,51,8,19,24,23,14,NULL,-73.888,40.8595
2993,"10X434","BELMONT PREP HIGH SCHOOL",2004,"5 Year",86,58,8,20,30,9,18,NULL,-73.888,40.8595
2994,"10X434","BELMONT PREP HIGH SCHOOL",2004,"6 Year",88,63,8,20,35,3,19,NULL,-73.888,40.8595
2995,"10X434","BELMONT PREP HIGH SCHOOL",2005,"4 Year June",96,53,8,39,6,31,10,NULL,-73.888,40.8595
2996,"10X434","BELMONT PREP HIGH SCHOOL",2005,"4 Year August",96,60,8,42,10,24,10,NULL,-73.888,40.8595
2997,"10X434","BELMONT PREP HIGH SCHOOL",2005,"5 Year",96,67,8,44,15,9,16,NULL,-73.888,40.8595
2998,"10X434","BELMONT PREP HIGH SCHOOL",2005,"6 Year",96,74,8,44,22,1,16,NULL,-73.888,40.8595
2999,"10X434","BELMONT PREP HIGH SCHOOL",2006,"4 Year June",96,61,3,56,2,22,11,NULL,-73.888,40.8595
3000,"10X434","BELMONT PREP HIGH SCHOOL",2006,"4 Year August",96,67,3,58,6,16,11,NULL,-73.888,40.8595
3001,"10X434","BELMONT PREP HIGH SCHOOL",2006,"5 Year June",97,71,3,59,9,4,19,NULL,-73.888,40.8595
3002,"10X434","BELMONT PREP HIGH SCHOOL",2006,"5 Year August",97,71,3,59,9,4,19,NULL,-73.888,40.8595
3003,"10X434","BELMONT PREP HIGH SCHOOL",2007,"4 Year June",74,50,0,44,6,12,10,NULL,-73.888,40.8595
3004,"10X434","BELMONT PREP HIGH SCHOOL",2007,"4 Year August",74,53,0,46,7,9,9,NULL,-73.888,40.8595
3005,"10X435","THEODORE ROOSEVELT HIGH SCHOOL",2001,"4 Year June",456,90,0,0,90,130,195,NULL,-73.888449,40.859619
3006,"10X435","THEODORE ROOSEVELT HIGH SCHOOL",2001,"5 Year",456,152,0,0,153,14,244,NULL,-73.888449,40.859619
3007,"10X435","THEODORE ROOSEVELT HIGH SCHOOL",2001,"6 Year",456,152,0,0,153,14,244,NULL,-73.888449,40.859619
3008,"10X435","THEODORE ROOSEVELT HIGH SCHOOL",2002,"4 Year June",195,6,0,0,6,36,135,NULL,-73.888449,40.859619
3009,"10X435","THEODORE ROOSEVELT HIGH SCHOOL",2002,"5 Year",195,6,0,0,6,36,135,NULL,-73.888449,40.859619
3010,"10X435","THEODORE ROOSEVELT HIGH SCHOOL",2002,"6 Year",195,6,0,0,6,36,135,NULL,-73.888449,40.859619
3011,"10X437","FORDHAM HIGH SCHOOL FOR THE ARTS",2002,"4 Year June",80,8,0,8,0,40,13,NULL,-73.8892,40.8596
3012,"10X437","FORDHAM HIGH SCHOOL FOR THE ARTS",2002,"5 Year",80,25,0,11,14,13,23,NULL,-73.8892,40.8596
3013,"10X437","FORDHAM HIGH SCHOOL FOR THE ARTS",2002,"6 Year",80,27,0,11,16,8,26,NULL,-73.8892,40.8596
3014,"10X437","FORDHAM HIGH SCHOOL FOR THE ARTS",2003,"4 Year June",115,45,0,21,24,29,33,NULL,-73.8892,40.8596
3015,"10X437","FORDHAM HIGH SCHOOL FOR THE ARTS",2003,"5 Year",115,50,0,22,28,11,42,NULL,-73.8892,40.8596
3016,"10X437","FORDHAM HIGH SCHOOL FOR THE ARTS",2003,"6 Year",117,55,0,22,33,5,44,NULL,-73.8892,40.8596
3017,"10X437","FORDHAM HIGH SCHOOL FOR THE ARTS",2004,"4 Year June",83,47,0,34,13,17,17,NULL,-73.8892,40.8596
3018,"10X437","FORDHAM HIGH SCHOOL FOR THE ARTS",2004,"5 Year",83,56,0,36,20,5,18,NULL,-73.8892,40.8596
3019,"10X437","FORDHAM HIGH SCHOOL FOR THE ARTS",2004,"6 Year",83,59,0,36,23,1,20,NULL,-73.8892,40.8596
3020,"10X437","FORDHAM HIGH SCHOOL FOR THE ARTS",2005,"4 Year June",89,63,1,32,30,6,10,NULL,-73.8892,40.8596
3021,"10X437","FORDHAM HIGH SCHOOL FOR THE ARTS",2005,"4 Year August",89,63,1,32,30,6,10,NULL,-73.8892,40.8596
3022,"10X437","FORDHAM HIGH SCHOOL FOR THE ARTS",2005,"5 Year",91,67,1,34,32,2,12,NULL,-73.8892,40.8596
3023,"10X437","FORDHAM HIGH SCHOOL FOR THE ARTS",2005,"6 Year",91,67,1,34,32,3,11,NULL,-73.8892,40.8596
3024,"10X437","FORDHAM HIGH SCHOOL FOR THE ARTS",2006,"4 Year June",82,60,8,33,19,11,6,NULL,-73.8892,40.8596
3025,"10X437","FORDHAM HIGH SCHOOL FOR THE ARTS",2006,"4 Year August",82,66,8,35,23,5,6,NULL,-73.8892,40.8596
3026,"10X437","FORDHAM HIGH SCHOOL FOR THE ARTS",2006,"5 Year June",80,66,8,35,23,3,7,NULL,-73.8892,40.8596
3027,"10X437","FORDHAM HIGH SCHOOL FOR THE ARTS",2006,"5 Year August",80,67,8,35,24,2,7,NULL,-73.8892,40.8596
3028,"10X437","FORDHAM HIGH SCHOOL FOR THE ARTS",2007,"4 Year June",69,57,11,34,12,10,2,NULL,-73.8892,40.8596
3029,"10X437","FORDHAM HIGH SCHOOL FOR THE ARTS",2007,"4 Year August",69,59,11,34,14,8,2,NULL,-73.8892,40.8596
3030,"10X438","FORDHAM LEADERSHIP ACADEMY FOR BUSINESS & TECHNOLO",2002,"4 Year June",111,53,0,21,32,30,20,NULL,-73.8888,40.8594
3031,"10X438","FORDHAM LEADERSHIP ACADEMY FOR BUSINESS & TECHNOLO",2002,"5 Year",111,59,0,21,38,10,33,NULL,-73.8888,40.8594
3032,"10X438","FORDHAM LEADERSHIP ACADEMY FOR BUSINESS & TECHNOLO",2002,"6 Year",111,61,0,21,40,4,36,NULL,-73.8888,40.8594
3033,"10X438","FORDHAM LEADERSHIP ACADEMY FOR BUSINESS & TECHNOLO",2003,"4 Year June",173,80,1,36,43,40,47,NULL,-73.8888,40.8594
3034,"10X438","FORDHAM LEADERSHIP ACADEMY FOR BUSINESS & TECHNOLO",2003,"5 Year",173,91,1,36,54,16,59,NULL,-73.8888,40.8594
3035,"10X438","FORDHAM LEADERSHIP ACADEMY FOR BUSINESS & TECHNOLO",2003,"6 Year",173,101,1,38,62,5,60,NULL,-73.8888,40.8594
3036,"10X438","FORDHAM LEADERSHIP ACADEMY FOR BUSINESS & TECHNOLO",2004,"4 Year June",124,49,2,31,16,44,29,NULL,-73.8888,40.8594
3037,"10X438","FORDHAM LEADERSHIP ACADEMY FOR BUSINESS & TECHNOLO",2004,"5 Year",121,60,2,34,24,13,43,NULL,-73.8888,40.8594
3038,"10X438","FORDHAM LEADERSHIP ACADEMY FOR BUSINESS & TECHNOLO",2004,"6 Year",118,66,2,34,30,7,40,NULL,-73.8888,40.8594
3039,"10X438","FORDHAM LEADERSHIP ACADEMY FOR BUSINESS & TECHNOLO",2005,"4 Year June",123,59,2,43,14,31,27,NULL,-73.8888,40.8594
3040,"10X438","FORDHAM LEADERSHIP ACADEMY FOR BUSINESS & TECHNOLO",2005,"4 Year August",123,64,2,44,18,26,27,NULL,-73.8888,40.8594
3041,"10X438","FORDHAM LEADERSHIP ACADEMY FOR BUSINESS & TECHNOLO",2005,"5 Year",126,70,2,44,24,11,34,NULL,-73.8888,40.8594
3042,"10X438","FORDHAM LEADERSHIP ACADEMY FOR BUSINESS & TECHNOLO",2005,"6 Year",125,74,2,45,27,5,34,NULL,-73.8888,40.8594
3043,"10X438","FORDHAM LEADERSHIP ACADEMY FOR BUSINESS & TECHNOLO",2006,"4 Year June",144,74,4,66,4,30,23,NULL,-73.8888,40.8594
3044,"10X438","FORDHAM LEADERSHIP ACADEMY FOR BUSINESS & TECHNOLO",2006,"4 Year August",144,78,4,68,6,26,23,NULL,-73.8888,40.8594
3045,"10X438","FORDHAM LEADERSHIP ACADEMY FOR BUSINESS & TECHNOLO",2006,"5 Year June",148,83,4,71,8,10,38,NULL,-73.8888,40.8594
3046,"10X438","FORDHAM LEADERSHIP ACADEMY FOR BUSINESS & TECHNOLO",2006,"5 Year August",148,86,4,72,10,8,37,NULL,-73.8888,40.8594
3047,"10X438","FORDHAM LEADERSHIP ACADEMY FOR BUSINESS & TECHNOLO",2007,"4 Year June",129,59,2,41,16,31,29,NULL,-73.8888,40.8594
3048,"10X438","FORDHAM LEADERSHIP ACADEMY FOR BUSINESS & TECHNOLO",2007,"4 Year August",129,64,2,42,20,26,29,NULL,-73.8888,40.8594
3049,"10X439","BRONX HIGH SCHOOL-LAW AND COMMUNITY SERVICES",2002,"4 Year June",75,31,0,15,16,31,11,NULL,-73.8883,40.8591
3050,"10X439","BRONX HIGH SCHOOL-LAW AND COMMUNITY SERVICES",2002,"5 Year",75,45,0,19,26,11,16,NULL,-73.8883,40.8591
3051,"10X439","BRONX HIGH SCHOOL-LAW AND COMMUNITY SERVICES",2002,"6 Year",75,48,0,20,28,3,21,NULL,-73.8883,40.8591
3052,"10X439","BRONX HIGH SCHOOL-LAW AND COMMUNITY SERVICES",2003,"4 Year June",144,60,0,34,26,33,46,NULL,-73.8883,40.8591
3053,"10X439","BRONX HIGH SCHOOL-LAW AND COMMUNITY SERVICES",2003,"5 Year",144,75,0,40,35,9,55,NULL,-73.8883,40.8591
3054,"10X439","BRONX HIGH SCHOOL-LAW AND COMMUNITY SERVICES",2003,"6 Year",147,85,0,41,44,1,55,NULL,-73.8883,40.8591
3055,"10X439","BRONX HIGH SCHOOL-LAW AND COMMUNITY SERVICES",2004,"4 Year June",76,26,1,15,10,25,24,NULL,-73.8883,40.8591
3056,"10X439","BRONX HIGH SCHOOL-LAW AND COMMUNITY SERVICES",2004,"5 Year",79,40,1,19,20,10,25,NULL,-73.8883,40.8591
3057,"10X439","BRONX HIGH SCHOOL-LAW AND COMMUNITY SERVICES",2004,"6 Year",79,43,1,19,23,6,28,NULL,-73.8883,40.8591
3058,"10X439","BRONX HIGH SCHOOL-LAW AND COMMUNITY SERVICES",2005,"4 Year June",97,49,3,38,8,30,18,NULL,-73.8883,40.8591
3059,"10X439","BRONX HIGH SCHOOL-LAW AND COMMUNITY SERVICES",2005,"4 Year August",97,57,3,41,13,22,18,NULL,-73.8883,40.8591
3060,"10X439","BRONX HIGH SCHOOL-LAW AND COMMUNITY SERVICES",2005,"5 Year",103,65,3,43,19,9,24,NULL,-73.8883,40.8591
3061,"10X439","BRONX HIGH SCHOOL-LAW AND COMMUNITY SERVICES",2005,"6 Year",103,67,3,44,20,5,26,NULL,-73.8883,40.8591
3062,"10X439","BRONX HIGH SCHOOL-LAW AND COMMUNITY SERVICES",2006,"4 Year June",115,46,4,32,10,50,14,NULL,-73.8883,40.8591
3063,"10X439","BRONX HIGH SCHOOL-LAW AND COMMUNITY SERVICES",2006,"4 Year August",115,54,4,34,16,42,14,NULL,-73.8883,40.8591
3064,"10X439","BRONX HIGH SCHOOL-LAW AND COMMUNITY SERVICES",2006,"5 Year June",114,65,4,37,24,7,37,NULL,-73.8883,40.8591
3065,"10X439","BRONX HIGH SCHOOL-LAW AND COMMUNITY SERVICES",2006,"5 Year August",114,71,4,38,29,5,33,NULL,-73.8883,40.8591
3066,"10X439","BRONX HIGH SCHOOL-LAW AND COMMUNITY SERVICES",2007,"4 Year June",95,43,2,30,11,31,20,NULL,-73.8883,40.8591
3067,"10X439","BRONX HIGH SCHOOL-LAW AND COMMUNITY SERVICES",2007,"4 Year August",95,51,2,32,17,23,20,NULL,-73.8883,40.8591
3068,"10X440","DEWITT CLINTON HIGH SCHOOL",2001,"4 Year June",972,558,130,262,167,238,116,NULL,-73.8871,40.8814
3069,"10X440","DEWITT CLINTON HIGH SCHOOL",2001,"5 Year",972,659,132,266,262,78,158,NULL,-73.8871,40.8814
3070,"10X440","DEWITT CLINTON HIGH SCHOOL",2001,"6 Year",972,674,132,268,276,44,173,NULL,-73.8871,40.8814
3071,"10X440","DEWITT CLINTON HIGH SCHOOL",2002,"4 Year June",916,531,155,217,160,222,129,NULL,-73.8871,40.8814
3072,"10X440","DEWITT CLINTON HIGH SCHOOL",2002,"5 Year",916,612,155,237,221,92,169,NULL,-73.8871,40.8814
3073,"10X440","DEWITT CLINTON HIGH SCHOOL",2002,"6 Year",916,644,155,249,241,33,191,NULL,-73.8871,40.8814
3074,"10X440","DEWITT CLINTON HIGH SCHOOL",2003,"4 Year June",1072,580,171,247,162,288,172,NULL,-73.8871,40.8814
3075,"10X440","DEWITT CLINTON HIGH SCHOOL",2003,"5 Year",1072,704,176,274,254,93,229,NULL,-73.8871,40.8814
3076,"10X440","DEWITT CLINTON HIGH SCHOOL",2003,"6 Year",1082,743,176,282,285,31,252,NULL,-73.8871,40.8814
3077,"10X440","DEWITT CLINTON HIGH SCHOOL",2004,"4 Year June",937,483,134,231,118,314,118,NULL,-73.8871,40.8814
3078,"10X440","DEWITT CLINTON HIGH SCHOOL",2004,"5 Year",939,589,135,256,198,103,182,NULL,-73.8871,40.8814
3079,"10X440","DEWITT CLINTON HIGH SCHOOL",2004,"6 Year",957,636,135,262,239,64,217,NULL,-73.8871,40.8814
3080,"10X440","DEWITT CLINTON HIGH SCHOOL",2005,"4 Year June",1008,608,176,270,162,224,138,NULL,-73.8871,40.8814
3081,"10X440","DEWITT CLINTON HIGH SCHOOL",2005,"4 Year August",1008,640,176,278,186,192,138,NULL,-73.8871,40.8814
3082,"10X440","DEWITT CLINTON HIGH SCHOOL",2005,"5 Year",1012,705,177,300,228,83,179,NULL,-73.8871,40.8814
3083,"10X440","DEWITT CLINTON HIGH SCHOOL",2005,"6 Year",1010,730,177,304,249,42,193,NULL,-73.8871,40.8814
3084,"10X440","DEWITT CLINTON HIGH SCHOOL",2006,"4 Year June",1013,572,117,280,175,216,177,NULL,-73.8871,40.8814
3085,"10X440","DEWITT CLINTON HIGH SCHOOL",2006,"4 Year August",1013,628,118,295,215,160,177,NULL,-73.8871,40.8814
3086,"10X440","DEWITT CLINTON HIGH SCHOOL",2006,"5 Year June",1000,669,118,303,248,69,219,NULL,-73.8871,40.8814
3087,"10X440","DEWITT CLINTON HIGH SCHOOL",2006,"5 Year August",1000,686,118,310,258,54,217,NULL,-73.8871,40.8814
3088,"10X440","DEWITT CLINTON HIGH SCHOOL",2007,"4 Year June",1042,525,108,309,108,286,177,NULL,-73.8871,40.8814
3089,"10X440","DEWITT CLINTON HIGH SCHOOL",2007,"4 Year August",1042,597,108,345,144,217,176,NULL,-73.8871,40.8814
3090,"10X442","THE CELIA CRUZ BRONX HIGH SCHOOL OF MUSIC",2003,"4 Year June",76,60,6,31,23,12,3,NULL,-73.8972,40.8705
3091,"10X442","THE CELIA CRUZ BRONX HIGH SCHOOL OF MUSIC",2003,"5 Year",76,63,6,31,26,3,8,NULL,-73.8972,40.8705
3092,"10X442","THE CELIA CRUZ BRONX HIGH SCHOOL OF MUSIC",2003,"6 Year",77,65,6,31,28,2,8,NULL,-73.8972,40.8705
3093,"10X442","THE CELIA CRUZ BRONX HIGH SCHOOL OF MUSIC",2004,"4 Year June",72,42,3,22,17,27,3,NULL,-73.8972,40.8705
3094,"10X442","THE CELIA CRUZ BRONX HIGH SCHOOL OF MUSIC",2004,"5 Year",71,58,3,28,27,0,13,NULL,-73.8972,40.8705
3095,"10X442","THE CELIA CRUZ BRONX HIGH SCHOOL OF MUSIC",2004,"6 Year",71,58,3,29,26,1,11,NULL,-73.8972,40.8705
3096,"10X442","THE CELIA CRUZ BRONX HIGH SCHOOL OF MUSIC",2005,"4 Year June",74,50,6,32,12,17,2,NULL,-73.8972,40.8705
3097,"10X442","THE CELIA CRUZ BRONX HIGH SCHOOL OF MUSIC",2005,"4 Year August",74,57,6,35,16,10,2,NULL,-73.8972,40.8705
3098,"10X442","THE CELIA CRUZ BRONX HIGH SCHOOL OF MUSIC",2005,"5 Year",76,59,6,35,18,6,7,NULL,-73.8972,40.8705
3099,"10X442","THE CELIA CRUZ BRONX HIGH SCHOOL OF MUSIC",2005,"6 Year",75,62,6,35,21,3,6,NULL,-73.8972,40.8705
3100,"10X442","THE CELIA CRUZ BRONX HIGH SCHOOL OF MUSIC",2006,"4 Year June",82,61,11,33,17,14,6,NULL,-73.8972,40.8705
3101,"10X442","THE CELIA CRUZ BRONX HIGH SCHOOL OF MUSIC",2006,"4 Year August",82,66,11,35,20,9,6,NULL,-73.8972,40.8705
3102,"10X442","THE CELIA CRUZ BRONX HIGH SCHOOL OF MUSIC",2006,"5 Year June",82,67,11,36,20,3,11,NULL,-73.8972,40.8705
3103,"10X442","THE CELIA CRUZ BRONX HIGH SCHOOL OF MUSIC",2006,"5 Year August",82,69,11,36,22,2,10,NULL,-73.8972,40.8705
3104,"10X442","THE CELIA CRUZ BRONX HIGH SCHOOL OF MUSIC",2007,"4 Year June",85,60,2,41,17,18,6,NULL,-73.8972,40.8705
3105,"10X442","THE CELIA CRUZ BRONX HIGH SCHOOL OF MUSIC",2007,"4 Year August",85,67,2,44,21,11,6,NULL,-73.8972,40.8705
3106,"10X445","BRONX HIGH SCHOOL OF SCIENCE",2001,"4 Year June",641,614,605,9,0,25,2,NULL,-73.8913,40.8781
3107,"10X445","BRONX HIGH SCHOOL OF SCIENCE",2001,"5 Year",641,634,619,13,2,0,7,NULL,-73.8913,40.8781
3108,"10X445","BRONX HIGH SCHOOL OF SCIENCE",2001,"6 Year",641,634,619,13,2,0,7,NULL,-73.8913,40.8781
3109,"10X445","BRONX HIGH SCHOOL OF SCIENCE",2002,"4 Year June",587,573,572,1,0,13,0,NULL,-73.8913,40.8781
3110,"10X445","BRONX HIGH SCHOOL OF SCIENCE",2002,"5 Year",587,586,580,6,0,0,0,NULL,-73.8913,40.8781
3111,"10X445","BRONX HIGH SCHOOL OF SCIENCE",2002,"6 Year",587,586,580,6,0,0,0,NULL,-73.8913,40.8781
3112,"10X445","BRONX HIGH SCHOOL OF SCIENCE",2003,"4 Year June",559,549,544,5,0,10,0,NULL,-73.8913,40.8781
3113,"10X445","BRONX HIGH SCHOOL OF SCIENCE",2003,"5 Year",559,559,544,15,0,0,0,NULL,-73.8913,40.8781
3114,"10X445","BRONX HIGH SCHOOL OF SCIENCE",2003,"6 Year",559,559,544,15,0,0,0,NULL,-73.8913,40.8781
3115,"10X445","BRONX HIGH SCHOOL OF SCIENCE",2004,"4 Year June",594,584,579,5,0,8,2,NULL,-73.8913,40.8781
3116,"10X445","BRONX HIGH SCHOOL OF SCIENCE",2004,"5 Year",591,589,584,5,0,0,2,NULL,-73.8913,40.8781
3117,"10X445","BRONX HIGH SCHOOL OF SCIENCE",2004,"6 Year",591,589,584,5,0,0,2,NULL,-73.8913,40.8781
3118,"10X445","BRONX HIGH SCHOOL OF SCIENCE",2005,"4 Year June",581,574,568,6,0,6,0,NULL,-73.8913,40.8781
3119,"10X445","BRONX HIGH SCHOOL OF SCIENCE",2005,"4 Year August",581,578,570,8,0,2,0,NULL,-73.8913,40.8781
3120,"10X445","BRONX HIGH SCHOOL OF SCIENCE",2005,"5 Year",581,579,571,8,0,1,0,NULL,-73.8913,40.8781
3121,"10X445","BRONX HIGH SCHOOL OF SCIENCE",2005,"6 Year",581,579,571,8,0,1,0,NULL,-73.8913,40.8781
3122,"10X445","BRONX HIGH SCHOOL OF SCIENCE",2006,"4 Year June",668,657,653,4,0,11,0,NULL,-73.8913,40.8781
3123,"10X445","BRONX HIGH SCHOOL OF SCIENCE",2006,"4 Year August",668,663,659,4,0,5,0,NULL,-73.8913,40.8781
3124,"10X445","BRONX HIGH SCHOOL OF SCIENCE",2006,"5 Year June",664,664,659,5,0,0,0,NULL,-73.8913,40.8781
3125,"10X445","BRONX HIGH SCHOOL OF SCIENCE",2006,"5 Year August",664,664,659,5,0,0,0,NULL,-73.8913,40.8781
3126,"10X445","BRONX HIGH SCHOOL OF SCIENCE",2007,"4 Year June",728,724,716,8,0,4,0,NULL,-73.8913,40.8781
3127,"10X445","BRONX HIGH SCHOOL OF SCIENCE",2007,"4 Year August",728,728,719,9,0,0,0,NULL,-73.8913,40.8781
3128,"10X475","JOHN F KENNEDY HIGH SCHOOL",2001,"4 Year June",930,291,36,121,134,375,245,NULL,-73.9128,40.878
3129,"10X475","JOHN F KENNEDY HIGH SCHOOL",2001,"5 Year",930,436,37,143,257,123,344,NULL,-73.9128,40.878
3130,"10X475","JOHN F KENNEDY HIGH SCHOOL",2001,"6 Year",930,484,37,143,310,35,380,NULL,-73.9128,40.878
3131,"10X475","JOHN F KENNEDY HIGH SCHOOL",2002,"4 Year June",857,282,33,124,126,289,250,NULL,-73.9128,40.878
3132,"10X475","JOHN F KENNEDY HIGH SCHOOL",2002,"5 Year",857,388,33,144,224,109,308,NULL,-73.9128,40.878
3133,"10X475","JOHN F KENNEDY HIGH SCHOOL",2002,"6 Year",857,414,33,146,248,76,311,NULL,-73.9128,40.878
3134,"10X475","JOHN F KENNEDY HIGH SCHOOL",2003,"4 Year June",700,245,21,88,136,201,206,NULL,-73.9128,40.878
3135,"10X475","JOHN F KENNEDY HIGH SCHOOL",2003,"5 Year",700,320,21,101,198,110,211,NULL,-73.9128,40.878
3136,"10X475","JOHN F KENNEDY HIGH SCHOOL",2003,"6 Year",700,341,21,106,214,79,215,NULL,-73.9128,40.878
3137,"10X475","JOHN F KENNEDY HIGH SCHOOL",2004,"4 Year June",771,350,13,91,246,256,125,NULL,-73.9128,40.878
3138,"10X475","JOHN F KENNEDY HIGH SCHOOL",2004,"5 Year",750,462,13,99,350,93,140,NULL,-73.9128,40.878
3139,"10X475","JOHN F KENNEDY HIGH SCHOOL",2004,"6 Year",749,486,13,99,374,70,145,NULL,-73.9128,40.878
3140,"10X475","JOHN F KENNEDY HIGH SCHOOL",2005,"4 Year June",716,280,1,120,159,177,131,NULL,-73.9128,40.878
3141,"10X475","JOHN F KENNEDY HIGH SCHOOL",2005,"4 Year August",716,318,1,121,196,139,131,NULL,-73.9128,40.878
3142,"10X475","JOHN F KENNEDY HIGH SCHOOL",2005,"5 Year",726,322,1,122,199,111,169,NULL,-73.9128,40.878
3143,"10X475","JOHN F KENNEDY HIGH SCHOOL",2005,"6 Year",726,329,1,122,206,112,165,NULL,-73.9128,40.878
3144,"10X475","JOHN F KENNEDY HIGH SCHOOL",2006,"4 Year June",502,179,14,83,82,118,147,NULL,-73.9128,40.878
3145,"10X475","JOHN F KENNEDY HIGH SCHOOL",2006,"4 Year August",502,224,14,97,113,77,143,NULL,-73.9128,40.878
3146,"10X475","JOHN F KENNEDY HIGH SCHOOL",2006,"5 Year June",515,241,14,98,129,44,166,NULL,-73.9128,40.878
3147,"10X475","JOHN F KENNEDY HIGH SCHOOL",2006,"5 Year August",515,245,14,99,132,44,161,NULL,-73.9128,40.878
3148,"10X475","JOHN F KENNEDY HIGH SCHOOL",2007,"4 Year June",379,133,4,87,42,101,108,NULL,-73.9128,40.878
3149,"10X475","JOHN F KENNEDY HIGH SCHOOL",2007,"4 Year August",379,157,5,92,60,77,108,NULL,-73.9128,40.878
3150,"10X477","MARBLE HILL HIGH SCHOOL OF INTERNATIONAL STUDIES",2002,"4 Year June",80,71,6,56,9,4,4,NULL,-73.9133,40.878
3151,"10X477","MARBLE HILL HIGH SCHOOL OF INTERNATIONAL STUDIES",2002,"5 Year",80,72,6,56,10,1,6,NULL,-73.9133,40.878
3152,"10X477","MARBLE HILL HIGH SCHOOL OF INTERNATIONAL STUDIES",2002,"6 Year",80,72,6,56,10,1,6,NULL,-73.9133,40.878
3153,"10X477","MARBLE HILL HIGH SCHOOL OF INTERNATIONAL STUDIES",2003,"4 Year June",92,85,12,64,9,5,1,NULL,-73.9133,40.878
3154,"10X477","MARBLE HILL HIGH SCHOOL OF INTERNATIONAL STUDIES",2003,"5 Year",92,89,12,65,12,1,1,NULL,-73.9133,40.878
3155,"10X477","MARBLE HILL HIGH SCHOOL OF INTERNATIONAL STUDIES",2003,"6 Year",92,89,12,65,12,0,1,NULL,-73.9133,40.878
3156,"10X477","MARBLE HILL HIGH SCHOOL OF INTERNATIONAL STUDIES",2004,"4 Year June",108,94,20,59,15,10,4,NULL,-73.9133,40.878
3157,"10X477","MARBLE HILL HIGH SCHOOL OF INTERNATIONAL STUDIES",2004,"5 Year",105,100,20,61,19,0,5,NULL,-73.9133,40.878
3158,"10X477","MARBLE HILL HIGH SCHOOL OF INTERNATIONAL STUDIES",2004,"6 Year",106,101,20,62,19,0,5,NULL,-73.9133,40.878
3159,"10X477","MARBLE HILL HIGH SCHOOL OF INTERNATIONAL STUDIES",2005,"4 Year June",95,83,15,63,5,11,1,NULL,-73.9133,40.878
3160,"10X477","MARBLE HILL HIGH SCHOOL OF INTERNATIONAL STUDIES",2005,"4 Year August",95,86,15,64,7,8,1,NULL,-73.9133,40.878
3161,"10X477","MARBLE HILL HIGH SCHOOL OF INTERNATIONAL STUDIES",2005,"5 Year",95,89,15,66,8,4,2,NULL,-73.9133,40.878
3162,"10X477","MARBLE HILL HIGH SCHOOL OF INTERNATIONAL STUDIES",2005,"6 Year",94,91,15,66,10,0,3,NULL,-73.9133,40.878
3163,"10X477","MARBLE HILL HIGH SCHOOL OF INTERNATIONAL STUDIES",2006,"4 Year June",107,95,23,69,3,9,0,NULL,-73.9133,40.878
3164,"10X477","MARBLE HILL HIGH SCHOOL OF INTERNATIONAL STUDIES",2006,"4 Year August",107,96,23,70,3,8,0,NULL,-73.9133,40.878
3165,"10X477","MARBLE HILL HIGH SCHOOL OF INTERNATIONAL STUDIES",2006,"5 Year June",106,96,23,70,3,7,0,NULL,-73.9133,40.878
3166,"10X477","MARBLE HILL HIGH SCHOOL OF INTERNATIONAL STUDIES",2006,"5 Year August",106,98,23,72,3,5,0,NULL,-73.9133,40.878
3167,"10X477","MARBLE HILL HIGH SCHOOL OF INTERNATIONAL STUDIES",2007,"4 Year June",94,75,19,54,2,15,2,NULL,-73.9133,40.878
